time,RHI1_X,RHI1_Y,RHI1_Z,RHI2_X,RHI2_Y,RHI2_Z,RHI3_X,RHI3_Y,RHI3_Z,RHI4_X,RHI4_Y,RHI4_Z,RHI5_X,RHI5_Y,RHI5_Z,RHI6_X,RHI6_Y,RHI6_Z,RTHI1_X,RTHI1_Y,RTHI1_Z,RIF1_X,RIF1_Y,RIF1_Z,RTF1_X,RTF1_Y,RTF1_Z,RRF1_X,RRF1_Y,RRF1_Z,RPF1_X,RPF1_Y,RPF1_Z,RTHI2_X,RTHI2_Y,RTHI2_Z,RIF2_X,RIF2_Y,RIF2_Z,RTF2_X,RTF2_Y,RTF2_Z,RRF2_X,RRF2_Y,RRF2_Z,RPF2_X,RPF2_Y,RPF2_Z,RTHI3_X,RTHI3_Y,RTHI3_Z,RIF3_X,RIF3_Y,RIF3_Z,RTF3_X,RTF3_Y,RTF3_Z,RRF3_X,RRF3_Y,RRF3_Z,RPF3_X,RPF3_Y,RPF3_Z
195.3776,-0.04095467,0.2529418,-0.1508358,0.01073846,0.2479288,-0.09957333,-0.006888736,0.2472291,-0.08649679,-0.02753405,0.2433981,-0.07931798,-0.04722442,0.2372283,-0.07511984,-0.06731255,0.2409161,-0.1288868,0.009835151,0.2215741,-0.155576,0.03873275,0.2391885,-0.06959797,0.02152227,0.2390276,-0.05017477,-0.006203112,0.234624,-0.04259511,-0.03493158,0.2269079,-0.04484795,0.04065879,0.21243,-0.1463898,0.04833003,0.2194871,-0.0610703,0.03415935,0.2159827,-0.04151939,0.006515757,0.2127609,-0.03355258,-0.0253357,0.2108025,-0.0427359,0.05339058,0.2054692,-0.1364632,0.04934315,0.2067358,-0.06122514,0.03636857,0.2023197,-0.04371661,0.009967242,0.1996273,-0.03666873,-0.02070291,0.200376,-0.04869034
195.379,-0.04088567,0.252965,-0.1510725,0.01081966,0.2481577,-0.09980272,-0.006806426,0.2473071,-0.08673828,-0.02742848,0.2433342,-0.07957415,-0.04707737,0.2370341,-0.07538834,-0.06716909,0.2407212,-0.129154,0.01000191,0.2214562,-0.1556581,0.03887873,0.2394004,-0.06989749,0.02166556,0.2392347,-0.05044892,-0.006091877,0.2347393,-0.04282408,-0.03479047,0.2267168,-0.04510838,0.04086098,0.2123036,-0.1465709,0.04849107,0.2196435,-0.06152115,0.03434681,0.2161628,-0.0419409,0.00670115,0.2128957,-0.03384976,-0.02514414,0.2106245,-0.04307122,0.05372974,0.2053727,-0.1367928,0.04948858,0.2068943,-0.06178339,0.03655355,0.2025172,-0.0442306,0.01016711,0.1997879,-0.03704917,-0.02049302,0.2002457,-0.04910309
195.3887,-0.04088567,0.252965,-0.1510725,0.01081966,0.2481577,-0.09980272,-0.006806426,0.2473071,-0.08673828,-0.02742848,0.2433342,-0.07957415,-0.04707737,0.2370341,-0.07538834,-0.06716909,0.2407212,-0.129154,0.01000191,0.2214562,-0.1556581,0.03887873,0.2394004,-0.06989749,0.02166556,0.2392347,-0.05044892,-0.006091877,0.2347393,-0.04282408,-0.03479047,0.2267168,-0.04510838,0.04086098,0.2123036,-0.1465709,0.04849107,0.2196435,-0.06152115,0.03434681,0.2161628,-0.0419409,0.00670115,0.2128957,-0.03384976,-0.02514414,0.2106245,-0.04307122,0.05372974,0.2053727,-0.1367928,0.04948858,0.2068943,-0.06178339,0.03655355,0.2025172,-0.0442306,0.01016711,0.1997879,-0.03704917,-0.02049302,0.2002457,-0.04910309
195.3998,-0.04088567,0.252965,-0.1510725,0.01081966,0.2481577,-0.09980272,-0.006806426,0.2473071,-0.08673828,-0.02742848,0.2433342,-0.07957415,-0.04707737,0.2370341,-0.07538834,-0.06716909,0.2407212,-0.129154,0.01000191,0.2214562,-0.1556581,0.03887873,0.2394004,-0.06989749,0.02166556,0.2392347,-0.05044892,-0.006091877,0.2347393,-0.04282408,-0.03479047,0.2267168,-0.04510838,0.04086098,0.2123036,-0.1465709,0.04849107,0.2196435,-0.06152115,0.03434681,0.2161628,-0.0419409,0.00670115,0.2128957,-0.03384976,-0.02514414,0.2106245,-0.04307122,0.05372974,0.2053727,-0.1367928,0.04948858,0.2068943,-0.06178339,0.03655355,0.2025172,-0.0442306,0.01016711,0.1997879,-0.03704917,-0.02049302,0.2002457,-0.04910309
195.4109,-0.04081999,0.2528912,-0.1511997,0.01094283,0.2481904,-0.099978,-0.00667144,0.2473347,-0.086891,-0.02728179,0.2433528,-0.07970085,-0.04692089,0.2370497,-0.07548407,-0.06707187,0.2406529,-0.1292333,0.01008381,0.2214062,-0.1558075,0.03898294,0.2394758,-0.07005132,0.02179881,0.2393041,-0.0505961,-0.005955946,0.2348281,-0.04293017,-0.03462856,0.2267013,-0.04521347,0.04099967,0.2123498,-0.1468281,0.04855493,0.2196964,-0.06169393,0.03442106,0.2161797,-0.04214649,0.006823034,0.2129618,-0.03399145,-0.02498175,0.2105974,-0.04324752,0.05399531,0.2055207,-0.1371505,0.049511,0.2069478,-0.06198726,0.03656058,0.2025351,-0.04449737,0.0102466,0.1998604,-0.03726094,-0.02035659,0.2002504,-0.04935558
195.422,-0.04081999,0.2528912,-0.1511997,0.01094283,0.2481904,-0.099978,-0.00667144,0.2473347,-0.086891,-0.02728179,0.2433528,-0.07970085,-0.04692089,0.2370497,-0.07548407,-0.06707187,0.2406529,-0.1292333,0.01008381,0.2214062,-0.1558075,0.03898294,0.2394758,-0.07005132,0.02179881,0.2393041,-0.0505961,-0.005955946,0.2348281,-0.04293017,-0.03462856,0.2267013,-0.04521347,0.04099967,0.2123498,-0.1468281,0.04855493,0.2196964,-0.06169393,0.03442106,0.2161797,-0.04214649,0.006823034,0.2129618,-0.03399145,-0.02498175,0.2105974,-0.04324752,0.05399531,0.2055207,-0.1371505,0.049511,0.2069478,-0.06198726,0.03656058,0.2025351,-0.04449737,0.0102466,0.1998604,-0.03726094,-0.02035659,0.2002504,-0.04935558
195.4331,-0.04066313,0.2523899,-0.1513502,0.01109311,0.2482737,-0.1000707,-0.00652486,0.2475488,-0.08698995,-0.02713598,0.2436017,-0.079777,-0.04677843,0.2373296,-0.07552326,-0.0669211,0.2403564,-0.129312,0.01016854,0.2212246,-0.1558189,0.03920202,0.2399127,-0.07004287,0.02211243,0.2396708,-0.05071203,-0.005702416,0.2351576,-0.04298223,-0.0344084,0.2269842,-0.04525279,0.04105247,0.2123139,-0.1467123,0.04875414,0.2201079,-0.06163449,0.03468995,0.2164751,-0.04227311,0.007036843,0.2132403,-0.03400626,-0.02474625,0.2108605,-0.04337524,0.05402255,0.2055801,-0.1369713,0.04968808,0.2073404,-0.0619005,0.03669323,0.2028022,-0.04470348,0.01031867,0.2001154,-0.03740419,-0.0201652,0.2005437,-0.04958284
195.4443,-0.04066313,0.2523899,-0.1513502,0.01109311,0.2482737,-0.1000707,-0.00652486,0.2475488,-0.08698995,-0.02713598,0.2436017,-0.079777,-0.04677843,0.2373296,-0.07552326,-0.0669211,0.2403564,-0.129312,0.01016854,0.2212246,-0.1558189,0.03920202,0.2399127,-0.07004287,0.02211243,0.2396708,-0.05071203,-0.005702416,0.2351576,-0.04298223,-0.0344084,0.2269842,-0.04525279,0.04105247,0.2123139,-0.1467123,0.04875414,0.2201079,-0.06163449,0.03468995,0.2164751,-0.04227311,0.007036843,0.2132403,-0.03400626,-0.02474625,0.2108605,-0.04337524,0.05402255,0.2055801,-0.1369713,0.04968808,0.2073404,-0.0619005,0.03669323,0.2028022,-0.04470348,0.01031867,0.2001154,-0.03740419,-0.0201652,0.2005437,-0.04958284
195.4554,-0.04061485,0.2521918,-0.1515863,0.01129905,0.2483676,-0.100444,-0.006277901,0.2476553,-0.08730043,-0.02685896,0.2437025,-0.08000877,-0.04647093,0.2374107,-0.07565933,-0.06677668,0.2401956,-0.1293995,0.0103306,0.2210463,-0.1560982,0.03946945,0.2402559,-0.07043158,0.02238754,0.2400816,-0.05100334,-0.005383469,0.2355618,-0.04319195,-0.03406958,0.2272194,-0.0453465,0.0412149,0.2122189,-0.1468837,0.04903854,0.2204867,-0.06198632,0.03498059,0.2169102,-0.04254347,0.007406774,0.213661,-0.03426858,-0.02440888,0.2110804,-0.04353235,0.05420979,0.2056276,-0.1370717,0.0499152,0.2077206,-0.06227778,0.03693021,0.2032418,-0.0450215,0.01065374,0.2005556,-0.03776073,-0.01987974,0.2007819,-0.0498144
195.4665,-0.04061485,0.2521918,-0.1515863,0.01129905,0.2483676,-0.100444,-0.006277901,0.2476553,-0.08730043,-0.02685896,0.2437025,-0.08000877,-0.04647093,0.2374107,-0.07565933,-0.06677668,0.2401956,-0.1293995,0.0103306,0.2210463,-0.1560982,0.03946945,0.2402559,-0.07043158,0.02238754,0.2400816,-0.05100334,-0.005383469,0.2355618,-0.04319195,-0.03406958,0.2272194,-0.0453465,0.0412149,0.2122189,-0.1468837,0.04903854,0.2204867,-0.06198632,0.03498059,0.2169102,-0.04254347,0.007406774,0.213661,-0.03426858,-0.02440888,0.2110804,-0.04353235,0.05420979,0.2056276,-0.1370717,0.0499152,0.2077206,-0.06227778,0.03693021,0.2032418,-0.0450215,0.01065374,0.2005556,-0.03776073,-0.01987974,0.2007819,-0.0498144
195.4727,-0.04053275,0.2520927,-0.1516735,0.01146236,0.2484769,-0.1005989,-0.006100328,0.2477833,-0.0874176,-0.02666694,0.2438375,-0.08008661,-0.0462671,0.2375659,-0.07567728,-0.06665732,0.2401581,-0.1293948,0.01044427,0.2210269,-0.1561922,0.03955911,0.2405662,-0.07049656,0.02251765,0.2403794,-0.05107696,-0.005254381,0.2359072,-0.04321967,-0.03389341,0.2273967,-0.0453595,0.04131281,0.2123201,-0.1468494,0.04911755,0.2208381,-0.06198521,0.03505745,0.217193,-0.04261352,0.007535361,0.2140305,-0.03428306,-0.024226,0.2112564,-0.04365066,0.05440685,0.2059356,-0.1370467,0.04997873,0.2080793,-0.06226613,0.03694889,0.2035294,-0.04512433,0.01075308,0.2009409,-0.03782755,-0.01971648,0.2010039,-0.05001296
195.4776,-0.04053275,0.2520927,-0.1516735,0.01146236,0.2484769,-0.1005989,-0.006100328,0.2477833,-0.0874176,-0.02666694,0.2438375,-0.08008661,-0.0462671,0.2375659,-0.07567728,-0.06665732,0.2401581,-0.1293948,0.01044427,0.2210269,-0.1561922,0.03955911,0.2405662,-0.07049656,0.02251765,0.2403794,-0.05107696,-0.005254381,0.2359072,-0.04321967,-0.03389341,0.2273967,-0.0453595,0.04131281,0.2123201,-0.1468494,0.04911755,0.2208381,-0.06198521,0.03505745,0.217193,-0.04261352,0.007535361,0.2140305,-0.03428306,-0.024226,0.2112564,-0.04365066,0.05440685,0.2059356,-0.1370467,0.04997873,0.2080793,-0.06226613,0.03694889,0.2035294,-0.04512433,0.01075308,0.2009409,-0.03782755,-0.01971648,0.2010039,-0.05001296
195.4887,-0.04053275,0.2520927,-0.1516735,0.01146236,0.2484769,-0.1005989,-0.006100328,0.2477833,-0.0874176,-0.02666694,0.2438375,-0.08008661,-0.0462671,0.2375659,-0.07567728,-0.06665732,0.2401581,-0.1293948,0.01044427,0.2210269,-0.1561922,0.03955911,0.2405662,-0.07049656,0.02251765,0.2403794,-0.05107696,-0.005254381,0.2359072,-0.04321967,-0.03389341,0.2273967,-0.0453595,0.04131281,0.2123201,-0.1468494,0.04911755,0.2208381,-0.06198521,0.03505745,0.217193,-0.04261352,0.007535361,0.2140305,-0.03428306,-0.024226,0.2112564,-0.04365066,0.05440685,0.2059356,-0.1370467,0.04997873,0.2080793,-0.06226613,0.03694889,0.2035294,-0.04512433,0.01075308,0.2009409,-0.03782755,-0.01971648,0.2010039,-0.05001296
195.4998,-0.04038978,0.2519263,-0.1518984,0.01160971,0.2486099,-0.1008079,-0.005944019,0.24797,-0.08762179,-0.02650426,0.2440206,-0.08027206,-0.04609615,0.2377359,-0.07582542,-0.06648911,0.2400677,-0.1295539,0.01065274,0.2210439,-0.1561456,0.0398296,0.2412099,-0.07068665,0.0227966,0.2409762,-0.05128147,-0.005004477,0.2364241,-0.04337488,-0.03360386,0.227639,-0.04551207,0.04151881,0.2126006,-0.146585,0.04944753,0.2215043,-0.06217599,0.03537378,0.2177764,-0.04287964,0.007847412,0.2145792,-0.03442995,-0.02391468,0.2114864,-0.04392132,0.05487852,0.2066021,-0.1369096,0.05027799,0.2087422,-0.06250644,0.03723674,0.2041122,-0.04542927,0.01104804,0.2014902,-0.0380008,-0.01942821,0.2012455,-0.05032695
195.5109,-0.04038978,0.2519263,-0.1518984,0.01160971,0.2486099,-0.1008079,-0.005944019,0.24797,-0.08762179,-0.02650426,0.2440206,-0.08027206,-0.04609615,0.2377359,-0.07582542,-0.06648911,0.2400677,-0.1295539,0.01065274,0.2210439,-0.1561456,0.0398296,0.2412099,-0.07068665,0.0227966,0.2409762,-0.05128147,-0.005004477,0.2364241,-0.04337488,-0.03360386,0.227639,-0.04551207,0.04151881,0.2126006,-0.146585,0.04944753,0.2215043,-0.06217599,0.03537378,0.2177764,-0.04287964,0.007847412,0.2145792,-0.03442995,-0.02391468,0.2114864,-0.04392132,0.05487852,0.2066021,-0.1369096,0.05027799,0.2087422,-0.06250644,0.03723674,0.2041122,-0.04542927,0.01104804,0.2014902,-0.0380008,-0.01942821,0.2012455,-0.05032695
195.522,-0.04038978,0.2519263,-0.1518984,0.01160971,0.2486099,-0.1008079,-0.005944019,0.24797,-0.08762179,-0.02650426,0.2440206,-0.08027206,-0.04609615,0.2377359,-0.07582542,-0.06648911,0.2400677,-0.1295539,0.01065274,0.2210439,-0.1561456,0.0398296,0.2412099,-0.07068665,0.0227966,0.2409762,-0.05128147,-0.005004477,0.2364241,-0.04337488,-0.03360386,0.227639,-0.04551207,0.04151881,0.2126006,-0.146585,0.04944753,0.2215043,-0.06217599,0.03537378,0.2177764,-0.04287964,0.007847412,0.2145792,-0.03442995,-0.02391468,0.2114864,-0.04392132,0.05487852,0.2066021,-0.1369096,0.05027799,0.2087422,-0.06250644,0.03723674,0.2041122,-0.04542927,0.01104804,0.2014902,-0.0380008,-0.01942821,0.2012455,-0.05032695
195.5331,-0.04038978,0.2519263,-0.1518984,0.01160971,0.2486099,-0.1008079,-0.005944019,0.24797,-0.08762179,-0.02650426,0.2440206,-0.08027206,-0.04609615,0.2377359,-0.07582542,-0.06648911,0.2400677,-0.1295539,0.01065274,0.2210439,-0.1561456,0.0398296,0.2412099,-0.07068665,0.0227966,0.2409762,-0.05128147,-0.005004477,0.2364241,-0.04337488,-0.03360386,0.227639,-0.04551207,0.04151881,0.2126006,-0.146585,0.04944753,0.2215043,-0.06217599,0.03537378,0.2177764,-0.04287964,0.007847412,0.2145792,-0.03442995,-0.02391468,0.2114864,-0.04392132,0.05487852,0.2066021,-0.1369096,0.05027799,0.2087422,-0.06250644,0.03723674,0.2041122,-0.04542927,0.01104804,0.2014902,-0.0380008,-0.01942821,0.2012455,-0.05032695
195.5443,-0.04008653,0.2513881,-0.152029,0.0119988,0.2485073,-0.1009999,-0.005522813,0.2478611,-0.08778552,-0.02605416,0.2438317,-0.08039209,-0.04559864,0.2374205,-0.07589443,-0.06607644,0.2394696,-0.1296019,0.01110109,0.2207695,-0.156169,0.04044493,0.2416523,-0.07091606,0.02343456,0.2414044,-0.05144662,-0.004415599,0.2366709,-0.04342743,-0.03294089,0.2274795,-0.04553105,0.04192565,0.2125286,-0.1462863,0.0501206,0.221887,-0.06252715,0.03615642,0.218192,-0.04317154,0.00859587,0.2148262,-0.03459474,-0.02320647,0.2112931,-0.04405876,0.05531448,0.2067735,-0.1365034,0.05086709,0.209107,-0.06301051,0.0379867,0.2045266,-0.04586358,0.01177128,0.2017601,-0.03835024,-0.01877986,0.2010775,-0.05059471
195.5554,-0.04008653,0.2513881,-0.152029,0.0119988,0.2485073,-0.1009999,-0.005522813,0.2478611,-0.08778552,-0.02605416,0.2438317,-0.08039209,-0.04559864,0.2374205,-0.07589443,-0.06607644,0.2394696,-0.1296019,0.01110109,0.2207695,-0.156169,0.04044493,0.2416523,-0.07091606,0.02343456,0.2414044,-0.05144662,-0.004415599,0.2366709,-0.04342743,-0.03294089,0.2274795,-0.04553105,0.04192565,0.2125286,-0.1462863,0.0501206,0.221887,-0.06252715,0.03615642,0.218192,-0.04317154,0.00859587,0.2148262,-0.03459474,-0.02320647,0.2112931,-0.04405876,0.05531448,0.2067735,-0.1365034,0.05086709,0.209107,-0.06301051,0.0379867,0.2045266,-0.04586358,0.01177128,0.2017601,-0.03835024,-0.01877986,0.2010775,-0.05059471
195.5603,-0.03993193,0.2511421,-0.1520118,0.01211986,0.2481961,-0.1009523,-0.005412162,0.2475617,-0.08775299,-0.02595131,0.243552,-0.08037116,-0.04550129,0.2371449,-0.07588737,-0.06594478,0.2392292,-0.1296065,0.01122634,0.2205991,-0.1561739,0.04054639,0.2412385,-0.07086657,0.02350726,0.2410636,-0.05138773,-0.004360747,0.2363278,-0.04337815,-0.03286545,0.2271811,-0.04550349,0.04204562,0.2124226,-0.1462597,0.05013137,0.2213832,-0.06257427,0.03618907,0.2178042,-0.04317486,0.008616703,0.2144274,-0.03460847,-0.0231752,0.2109565,-0.04400383,0.05552043,0.2067488,-0.1365622,0.05081062,0.2086005,-0.06313044,0.0379824,0.2041448,-0.04592856,0.01176038,0.2013693,-0.03843402,-0.01880851,0.2007428,-0.05059947
195.5776,-0.03993193,0.2511421,-0.1520118,0.01211986,0.2481961,-0.1009523,-0.005412162,0.2475617,-0.08775299,-0.02595131,0.243552,-0.08037116,-0.04550129,0.2371449,-0.07588737,-0.06594478,0.2392292,-0.1296065,0.01122634,0.2205991,-0.1561739,0.04054639,0.2412385,-0.07086657,0.02350726,0.2410636,-0.05138773,-0.004360747,0.2363278,-0.04337815,-0.03286545,0.2271811,-0.04550349,0.04204562,0.2124226,-0.1462597,0.05013137,0.2213832,-0.06257427,0.03618907,0.2178042,-0.04317486,0.008616703,0.2144274,-0.03460847,-0.0231752,0.2109565,-0.04400383,0.05552043,0.2067488,-0.1365622,0.05081062,0.2086005,-0.06313044,0.0379824,0.2041448,-0.04592856,0.01176038,0.2013693,-0.03843402,-0.01880851,0.2007428,-0.05059947
