time,RHI1_X,RHI1_Y,RHI1_Z,RHI2_X,RHI2_Y,RHI2_Z,RHI3_X,RHI3_Y,RHI3_Z,RHI4_X,RHI4_Y,RHI4_Z,RHI5_X,RHI5_Y,RHI5_Z,RHI6_X,RHI6_Y,RHI6_Z,RTHI1_X,RTHI1_Y,RTHI1_Z,RIF1_X,RIF1_Y,RIF1_Z,RTF1_X,RTF1_Y,RTF1_Z,RRF1_X,RRF1_Y,RRF1_Z,RPF1_X,RPF1_Y,RPF1_Z,RTHI2_X,RTHI2_Y,RTHI2_Z,RIF2_X,RIF2_Y,RIF2_Z,RTF2_X,RTF2_Y,RTF2_Z,RRF2_X,RRF2_Y,RRF2_Z,RPF2_X,RPF2_Y,RPF2_Z,RTHI3_X,RTHI3_Y,RTHI3_Z,RIF3_X,RIF3_Y,RIF3_Z,RTF3_X,RTF3_Y,RTF3_Z,RRF3_X,RRF3_Y,RRF3_Z,RPF3_X,RPF3_Y,RPF3_Z
195.3776,0.0132226,0.2611132,-0.1380475,-0.03248713,0.2591238,-0.08117169,-0.0470721,0.2545369,-0.09701414,-0.05562765,0.2467101,-0.1159912,-0.06044276,0.236458,-0.133809,-0.009429032,0.242665,-0.1596751,0.01833806,0.23744,-0.08597612,-0.05886202,0.2504363,-0.0516015,-0.07951628,0.2464039,-0.0660978,-0.08823703,0.2397109,-0.089977,-0.08941957,0.2303397,-0.1186103,0.005458577,0.2287097,-0.05742316,-0.0630573,0.2303293,-0.04184327,-0.08460296,0.2269342,-0.04831808,-0.09515475,0.2230462,-0.07099859,-0.09673835,0.2197717,-0.1056007,-0.004151598,0.2219627,-0.04489313,-0.06116637,0.2182059,-0.04055633,-0.08102295,0.2150669,-0.04265926,-0.09282048,0.2123609,-0.06294066,-0.09595183,0.2109372,-0.09685685
195.379,0.01347883,0.2611721,-0.1379919,-0.03228978,0.2589768,-0.08117112,-0.0468885,0.2547218,-0.09706473,-0.05550727,0.2471519,-0.1161168,-0.06042707,0.2371234,-0.1340343,-0.009344137,0.2431702,-0.1598002,0.01864739,0.2374129,-0.08593473,-0.05868512,0.2503764,-0.05150658,-0.07928439,0.2464787,-0.0660616,-0.08804414,0.239824,-0.0900078,-0.08929083,0.2304805,-0.118641,0.005976353,0.2285712,-0.05727206,-0.06283823,0.2302171,-0.04173536,-0.08446529,0.227106,-0.04817567,-0.0950162,0.2231101,-0.07103971,-0.09677336,0.2198473,-0.1056951,-0.003498765,0.221658,-0.0446917,-0.0610153,0.2180665,-0.04035321,-0.0809228,0.2152564,-0.04243831,-0.09265068,0.212391,-0.06299981,-0.09596641,0.2109423,-0.09698268
195.3887,0.01347883,0.2611721,-0.1379919,-0.03228978,0.2589768,-0.08117112,-0.0468885,0.2547218,-0.09706473,-0.05550727,0.2471519,-0.1161168,-0.06042707,0.2371234,-0.1340343,-0.009344137,0.2431702,-0.1598002,0.01864739,0.2374129,-0.08593473,-0.05868512,0.2503764,-0.05150658,-0.07928439,0.2464787,-0.0660616,-0.08804414,0.239824,-0.0900078,-0.08929083,0.2304805,-0.118641,0.005976353,0.2285712,-0.05727206,-0.06283823,0.2302171,-0.04173536,-0.08446529,0.227106,-0.04817567,-0.0950162,0.2231101,-0.07103971,-0.09677336,0.2198473,-0.1056951,-0.003498765,0.221658,-0.0446917,-0.0610153,0.2180665,-0.04035321,-0.0809228,0.2152564,-0.04243831,-0.09265068,0.212391,-0.06299981,-0.09596641,0.2109423,-0.09698268
195.3998,0.01347883,0.2611721,-0.1379919,-0.03228978,0.2589768,-0.08117112,-0.0468885,0.2547218,-0.09706473,-0.05550727,0.2471519,-0.1161168,-0.06042707,0.2371234,-0.1340343,-0.009344137,0.2431702,-0.1598002,0.01864739,0.2374129,-0.08593473,-0.05868512,0.2503764,-0.05150658,-0.07928439,0.2464787,-0.0660616,-0.08804414,0.239824,-0.0900078,-0.08929083,0.2304805,-0.118641,0.005976353,0.2285712,-0.05727206,-0.06283823,0.2302171,-0.04173536,-0.08446529,0.227106,-0.04817567,-0.0950162,0.2231101,-0.07103971,-0.09677336,0.2198473,-0.1056951,-0.003498765,0.221658,-0.0446917,-0.0610153,0.2180665,-0.04035321,-0.0809228,0.2152564,-0.04243831,-0.09265068,0.212391,-0.06299981,-0.09596641,0.2109423,-0.09698268
195.4109,0.01362777,0.2612457,-0.1378762,-0.03218542,0.2589385,-0.08109576,-0.04677176,0.2547333,-0.09700678,-0.05538057,0.2472047,-0.11608,-0.06029321,0.2372148,-0.1340223,-0.009188562,0.2433031,-0.1597353,0.01881587,0.2374363,-0.08583441,-0.0585817,0.2502995,-0.05141904,-0.07918869,0.2464633,-0.0660041,-0.0879046,0.2397862,-0.08994255,-0.08912595,0.2304395,-0.1185731,0.006239313,0.2285601,-0.05713451,-0.06273267,0.2301183,-0.04166593,-0.08450055,0.2271845,-0.04804442,-0.09492195,0.2230781,-0.07096567,-0.09667608,0.2198124,-0.1056395,-0.003145806,0.2216213,-0.04449628,-0.06093943,0.2179588,-0.04026356,-0.08101971,0.2153493,-0.04223372,-0.09255832,0.2123535,-0.06291958,-0.09586807,0.2108985,-0.09692596
195.422,0.01362777,0.2612457,-0.1378762,-0.03218542,0.2589385,-0.08109576,-0.04677176,0.2547333,-0.09700678,-0.05538057,0.2472047,-0.11608,-0.06029321,0.2372148,-0.1340223,-0.009188562,0.2433031,-0.1597353,0.01881587,0.2374363,-0.08583441,-0.0585817,0.2502995,-0.05141904,-0.07918869,0.2464633,-0.0660041,-0.0879046,0.2397862,-0.08994255,-0.08912595,0.2304395,-0.1185731,0.006239313,0.2285601,-0.05713451,-0.06273267,0.2301183,-0.04166593,-0.08450055,0.2271845,-0.04804442,-0.09492195,0.2230781,-0.07096567,-0.09667608,0.2198124,-0.1056395,-0.003145806,0.2216213,-0.04449628,-0.06093943,0.2179588,-0.04026356,-0.08101971,0.2153493,-0.04223372,-0.09255832,0.2123535,-0.06291958,-0.09586807,0.2108985,-0.09692596
195.4331,0.01381033,0.2612707,-0.1379784,-0.03149824,0.2584659,-0.08081538,-0.0463028,0.2547124,-0.09661487,-0.05518429,0.2475903,-0.1157199,-0.06037784,0.237935,-0.1337752,-0.009451657,0.2439371,-0.1598606,0.01953249,0.2362786,-0.08642179,-0.05762007,0.2504049,-0.05081728,-0.07838098,0.2466017,-0.06512982,-0.08745882,0.2400989,-0.08910614,-0.08910081,0.2314709,-0.1176692,0.007094924,0.2267336,-0.0578495,-0.0631087,0.2310987,-0.04011005,-0.08445702,0.2278066,-0.04686175,-0.09489826,0.2231839,-0.07038753,-0.09698572,0.2205001,-0.1050919,-0.002020744,0.219715,-0.04503549,-0.06042738,0.2190361,-0.03997935,-0.08170801,0.2159743,-0.04063178,-0.09269463,0.2121684,-0.06264784,-0.09657174,0.2110558,-0.09685454
195.4443,0.01381033,0.2612707,-0.1379784,-0.03149824,0.2584659,-0.08081538,-0.0463028,0.2547124,-0.09661487,-0.05518429,0.2475903,-0.1157199,-0.06037784,0.237935,-0.1337752,-0.009451657,0.2439371,-0.1598606,0.01953249,0.2362786,-0.08642179,-0.05762007,0.2504049,-0.05081728,-0.07838098,0.2466017,-0.06512982,-0.08745882,0.2400989,-0.08910614,-0.08910081,0.2314709,-0.1176692,0.007094924,0.2267336,-0.0578495,-0.0631087,0.2310987,-0.04011005,-0.08445702,0.2278066,-0.04686175,-0.09489826,0.2231839,-0.07038753,-0.09698572,0.2205001,-0.1050919,-0.002020744,0.219715,-0.04503549,-0.06042738,0.2190361,-0.03997935,-0.08170801,0.2159743,-0.04063178,-0.09269463,0.2121684,-0.06264784,-0.09657174,0.2110558,-0.09685454
195.4554,0.01406121,0.2612786,-0.1378811,-0.03087368,0.2579246,-0.0804525,-0.04581763,0.2544754,-0.09617998,-0.05487913,0.2476496,-0.1153062,-0.06024741,0.2382585,-0.1334489,-0.009469798,0.2443652,-0.1597986,0.02008574,0.2354257,-0.08664466,-0.05685677,0.2501852,-0.05030876,-0.07773503,0.2464415,-0.06451557,-0.08700811,0.2399819,-0.08850694,-0.08886255,0.2317687,-0.1170622,0.007744284,0.2254088,-0.05815713,-0.06344229,0.2317234,-0.03880689,-0.08436177,0.2279774,-0.04612723,-0.09466004,0.2229287,-0.06997547,-0.09685029,0.2205964,-0.1046809,-0.001093588,0.2183855,-0.04512252,-0.060598,0.2197258,-0.03912038,-0.08229367,0.2162151,-0.03954327,-0.09259211,0.2117684,-0.06239766,-0.09667396,0.210928,-0.09667794
195.4665,0.01406121,0.2612786,-0.1378811,-0.03087368,0.2579246,-0.0804525,-0.04581763,0.2544754,-0.09617998,-0.05487913,0.2476496,-0.1153062,-0.06024741,0.2382585,-0.1334489,-0.009469798,0.2443652,-0.1597986,0.02008574,0.2354257,-0.08664466,-0.05685677,0.2501852,-0.05030876,-0.07773503,0.2464415,-0.06451557,-0.08700811,0.2399819,-0.08850694,-0.08886255,0.2317687,-0.1170622,0.007744284,0.2254088,-0.05815713,-0.06344229,0.2317234,-0.03880689,-0.08436177,0.2279774,-0.04612723,-0.09466004,0.2229287,-0.06997547,-0.09685029,0.2205964,-0.1046809,-0.001093588,0.2183855,-0.04512252,-0.060598,0.2197258,-0.03912038,-0.08229367,0.2162151,-0.03954327,-0.09259211,0.2117684,-0.06239766,-0.09667396,0.210928,-0.09667794
195.4727,0.01419229,0.2613526,-0.1375437,-0.03101528,0.2580548,-0.08032842,-0.04584832,0.254434,-0.09614017,-0.05476809,0.247476,-0.1152846,-0.05999709,0.2379768,-0.1334084,-0.00911713,0.2442012,-0.1595313,0.02003278,0.2363218,-0.08615243,-0.05728008,0.250022,-0.05047942,-0.07812752,0.2463123,-0.06493028,-0.08707273,0.2398494,-0.08879336,-0.08869383,0.2313421,-0.1173635,0.007941717,0.2264926,-0.0575785,-0.06287284,0.2308535,-0.03964387,-0.08441402,0.2277071,-0.04660665,-0.09460661,0.2229069,-0.07017656,-0.09652187,0.2203019,-0.1048374,-0.000923781,0.2191565,-0.04480866,-0.06033682,0.2187957,-0.03926481,-0.08194664,0.2159949,-0.04012352,-0.09249762,0.2118845,-0.06245405,-0.09607106,0.2108454,-0.09664052
195.4776,0.01419229,0.2613526,-0.1375437,-0.03101528,0.2580548,-0.08032842,-0.04584832,0.254434,-0.09614017,-0.05476809,0.247476,-0.1152846,-0.05999709,0.2379768,-0.1334084,-0.00911713,0.2442012,-0.1595313,0.02003278,0.2363218,-0.08615243,-0.05728008,0.250022,-0.05047942,-0.07812752,0.2463123,-0.06493028,-0.08707273,0.2398494,-0.08879336,-0.08869383,0.2313421,-0.1173635,0.007941717,0.2264926,-0.0575785,-0.06287284,0.2308535,-0.03964387,-0.08441402,0.2277071,-0.04660665,-0.09460661,0.2229069,-0.07017656,-0.09652187,0.2203019,-0.1048374,-0.000923781,0.2191565,-0.04480866,-0.06033682,0.2187957,-0.03926481,-0.08194664,0.2159949,-0.04012352,-0.09249762,0.2118845,-0.06245405,-0.09607106,0.2108454,-0.09664052
195.4887,0.01419229,0.2613526,-0.1375437,-0.03101528,0.2580548,-0.08032842,-0.04584832,0.254434,-0.09614017,-0.05476809,0.247476,-0.1152846,-0.05999709,0.2379768,-0.1334084,-0.00911713,0.2442012,-0.1595313,0.02003278,0.2363218,-0.08615243,-0.05728008,0.250022,-0.05047942,-0.07812752,0.2463123,-0.06493028,-0.08707273,0.2398494,-0.08879336,-0.08869383,0.2313421,-0.1173635,0.007941717,0.2264926,-0.0575785,-0.06287284,0.2308535,-0.03964387,-0.08441402,0.2277071,-0.04660665,-0.09460661,0.2229069,-0.07017656,-0.09652187,0.2203019,-0.1048374,-0.000923781,0.2191565,-0.04480866,-0.06033682,0.2187957,-0.03926481,-0.08194664,0.2159949,-0.04012352,-0.09249762,0.2118845,-0.06245405,-0.09607106,0.2108454,-0.09664052
195.4998,0.01435094,0.2615718,-0.1373955,-0.0306064,0.2578173,-0.08001074,-0.04554094,0.2543115,-0.09577361,-0.05457404,0.2475892,-0.1149438,-0.05989818,0.2383029,-0.1331541,-0.009112783,0.2446073,-0.1594414,0.02090638,0.2353962,-0.08652497,-0.05649215,0.2495833,-0.05015207,-0.07755346,0.2463028,-0.0644404,-0.08670972,0.2402661,-0.08823301,-0.08847126,0.2322852,-0.1166991,0.008908217,0.2251234,-0.05805657,-0.06316135,0.2311863,-0.03884,-0.0844477,0.2281166,-0.04603694,-0.09476565,0.223422,-0.06979387,-0.09653163,0.2212544,-0.1043376,0.000291115,0.2178407,-0.04507573,-0.06040273,0.2192251,-0.03921448,-0.08279639,0.2165377,-0.03916682,-0.09286245,0.2122417,-0.06228215,-0.09644669,0.2115993,-0.09637385
195.5109,0.01435094,0.2615718,-0.1373955,-0.0306064,0.2578173,-0.08001074,-0.04554094,0.2543115,-0.09577361,-0.05457404,0.2475892,-0.1149438,-0.05989818,0.2383029,-0.1331541,-0.009112783,0.2446073,-0.1594414,0.02090638,0.2353962,-0.08652497,-0.05649215,0.2495833,-0.05015207,-0.07755346,0.2463028,-0.0644404,-0.08670972,0.2402661,-0.08823301,-0.08847126,0.2322852,-0.1166991,0.008908217,0.2251234,-0.05805657,-0.06316135,0.2311863,-0.03884,-0.0844477,0.2281166,-0.04603694,-0.09476565,0.223422,-0.06979387,-0.09653163,0.2212544,-0.1043376,0.000291115,0.2178407,-0.04507573,-0.06040273,0.2192251,-0.03921448,-0.08279639,0.2165377,-0.03916682,-0.09286245,0.2122417,-0.06228215,-0.09644669,0.2115993,-0.09637385
195.522,0.01435094,0.2615718,-0.1373955,-0.0306064,0.2578173,-0.08001074,-0.04554094,0.2543115,-0.09577361,-0.05457404,0.2475892,-0.1149438,-0.05989818,0.2383029,-0.1331541,-0.009112783,0.2446073,-0.1594414,0.02090638,0.2353962,-0.08652497,-0.05649215,0.2495833,-0.05015207,-0.07755346,0.2463028,-0.0644404,-0.08670972,0.2402661,-0.08823301,-0.08847126,0.2322852,-0.1166991,0.008908217,0.2251234,-0.05805657,-0.06316135,0.2311863,-0.03884,-0.0844477,0.2281166,-0.04603694,-0.09476565,0.223422,-0.06979387,-0.09653163,0.2212544,-0.1043376,0.000291115,0.2178407,-0.04507573,-0.06040273,0.2192251,-0.03921448,-0.08279639,0.2165377,-0.03916682,-0.09286245,0.2122417,-0.06228215,-0.09644669,0.2115993,-0.09637385
195.5331,0.01435094,0.2615718,-0.1373955,-0.0306064,0.2578173,-0.08001074,-0.04554094,0.2543115,-0.09577361,-0.05457404,0.2475892,-0.1149438,-0.05989818,0.2383029,-0.1331541,-0.009112783,0.2446073,-0.1594414,0.02090638,0.2353962,-0.08652497,-0.05649215,0.2495833,-0.05015207,-0.07755346,0.2463028,-0.0644404,-0.08670972,0.2402661,-0.08823301,-0.08847126,0.2322852,-0.1166991,0.008908217,0.2251234,-0.05805657,-0.06316135,0.2311863,-0.03884,-0.0844477,0.2281166,-0.04603694,-0.09476565,0.223422,-0.06979387,-0.09653163,0.2212544,-0.1043376,0.000291115,0.2178407,-0.04507573,-0.06040273,0.2192251,-0.03921448,-0.08279639,0.2165377,-0.03916682,-0.09286245,0.2122417,-0.06228215,-0.09644669,0.2115993,-0.09637385
195.5443,0.01457347,0.2614655,-0.1369938,-0.03035836,0.257353,-0.07961428,-0.04530859,0.2539231,-0.09540243,-0.054344,0.2473342,-0.1146193,-0.05968357,0.2381735,-0.1328871,-0.008909984,0.2446424,-0.159157,0.02107309,0.2353343,-0.08615944,-0.0563911,0.24898,-0.0499388,-0.07764389,0.2460038,-0.06444357,-0.08661471,0.2400379,-0.08818951,-0.08826709,0.2318908,-0.1167162,0.009181279,0.2250269,-0.05768658,-0.06233338,0.2300196,-0.03917304,-0.08420894,0.227651,-0.04612539,-0.09452162,0.2231481,-0.06979852,-0.09618843,0.2208793,-0.1043304,0.0004998,0.2175642,-0.04487567,-0.05977562,0.2180268,-0.03913964,-0.08220617,0.2160778,-0.03937914,-0.0925903,0.212024,-0.06225495,-0.09587464,0.2113278,-0.09629112
195.5554,0.01457347,0.2614655,-0.1369938,-0.03035836,0.257353,-0.07961428,-0.04530859,0.2539231,-0.09540243,-0.054344,0.2473342,-0.1146193,-0.05968357,0.2381735,-0.1328871,-0.008909984,0.2446424,-0.159157,0.02107309,0.2353343,-0.08615944,-0.0563911,0.24898,-0.0499388,-0.07764389,0.2460038,-0.06444357,-0.08661471,0.2400379,-0.08818951,-0.08826709,0.2318908,-0.1167162,0.009181279,0.2250269,-0.05768658,-0.06233338,0.2300196,-0.03917304,-0.08420894,0.227651,-0.04612539,-0.09452162,0.2231481,-0.06979852,-0.09618843,0.2208793,-0.1043304,0.0004998,0.2175642,-0.04487567,-0.05977562,0.2180268,-0.03913964,-0.08220617,0.2160778,-0.03937914,-0.0925903,0.212024,-0.06225495,-0.09587464,0.2113278,-0.09629112
195.5603,0.01472169,0.2612641,-0.136886,-0.03007724,0.2571984,-0.07939941,-0.04510278,0.2537937,-0.09512427,-0.05422236,0.2473142,-0.1143349,-0.05963966,0.2382392,-0.1326271,-0.00890271,0.2445241,-0.1590124,0.02167308,0.2343505,-0.08633309,-0.0556827,0.2487208,-0.0496166,-0.07719905,0.2460704,-0.06398492,-0.08636781,0.2402907,-0.08772133,-0.08812794,0.2324917,-0.1161271,0.009801897,0.2238375,-0.05792105,-0.06249636,0.2304512,-0.03843401,-0.08421679,0.2280111,-0.04562754,-0.09465661,0.2235052,-0.0694342,-0.09620969,0.2214586,-0.1038825,0.001223255,0.2164762,-0.04497577,-0.05997468,0.2185048,-0.03883488,-0.08288758,0.2165499,-0.03861064,-0.0928609,0.2122709,-0.06204482,-0.09612707,0.2117256,-0.09606945
195.5776,0.01472169,0.2612641,-0.136886,-0.03007724,0.2571984,-0.07939941,-0.04510278,0.2537937,-0.09512427,-0.05422236,0.2473142,-0.1143349,-0.05963966,0.2382392,-0.1326271,-0.00890271,0.2445241,-0.1590124,0.02167308,0.2343505,-0.08633309,-0.0556827,0.2487208,-0.0496166,-0.07719905,0.2460704,-0.06398492,-0.08636781,0.2402907,-0.08772133,-0.08812794,0.2324917,-0.1161271,0.009801897,0.2238375,-0.05792105,-0.06249636,0.2304512,-0.03843401,-0.08421679,0.2280111,-0.04562754,-0.09465661,0.2235052,-0.0694342,-0.09620969,0.2214586,-0.1038825,0.001223255,0.2164762,-0.04497577,-0.05997468,0.2185048,-0.03883488,-0.08288758,0.2165499,-0.03861064,-0.0928609,0.2122709,-0.06204482,-0.09612707,0.2117256,-0.09606945
